Number,Species,visits,visits,Plot,Transect,Subplot,Plot_Trans,survey,Date,Observer,Weather,Vegetation,Leaf_Litter,Humidity,Temp,Precip,tpi_100,elev,Slope,Aspect,solar,twi_10,Lat,Long,bearing,Comments
2,PJOR,3,3,26,1,0-5,26-1,3,07/10/2012,JAC,Clear,Damp,Damp,91.9,14.7,24.79910851,3.54345703125,1771.10668945000,8.86928939819,129.76974487300,253,-8.59587764740,35.566646,-83.478472,210,
3,PJOR,3,3,26,1,5-10,26-1,3,07/10/2012,JAC,Clear,Damp,Damp,91.9,14.7,24.79910851,3.54345703125,1771.10668945000,8.86928939819,129.76974487300,253,-8.59587764740,35.566646,-83.478472,210,
3,PJOR,3,3,26,1,10-15,26-1,3,07/10/2012,JAC,Clear,Damp,Damp,91.9,14.7,24.79910851,3.54345703125,1771.10668945000,8.86928939819,129.76974487300,253,-8.59587764740,35.566646,-83.478472,210,
2,PJOR,3,3,26,1,15-20,26-1,3,07/10/2012,JAC,Clear,Damp,Damp,91.9,14.7,24.79910851,3.54345703125,1771.10668945000,8.86928939819,129.76974487300,253,-8.59587764740,35.566646,-83.478472,210,
1,DWRI,3,3,26,1,15-20,26-1,3,07/10/2012,JAC,Clear,Damp,Damp,91.9,14.7,24.79910851,3.54345703125,1771.10668945000,8.86928939819,129.76974487300,253,-8.59587764740,35.566646,-83.478472,210,
4,PJOR,3,3,26,1,20-25,26-1,3,07/10/2012,JAC,Clear,Damp,Damp,91.9,14.7,24.79910851,3.54345703125,1771.10668945000,8.86928939819,129.76974487300,253,-8.59587764740,35.566646,-83.478472,210,
1,DWRI,3,3,26,1,20-25,26-1,3,07/10/2012,JAC,Clear,Damp,Damp,91.9,14.7,24.79910851,3.54345703125,1771.10668945000,8.86928939819,129.76974487300,253,-8.59587764740,35.566646,-83.478472,210,
5,PJOR,3,3,26,1,0-5,26-1,4,07/15/2012,WEP,Clear,Damp,Damp,91.9,16.6,3.605543852,3.54345703125,1771.10668945000,8.86928939819,129.76974487300,253,-8.59587764740,35.566646,-83.478472,210,
2,DOCO,3,3,26,1,0-5,26-1,4,07/15/2012,WEP,Clear,Damp,Damp,91.9,16.6,3.605543852,3.54345703125,1771.10668945000,8.86928939819,129.76974487300,253,-8.59587764740,35.566646,-83.478472,210,
1,PJOR,3,3,26,1,5-10,26-1,4,07/15/2012,WEP,Clear,Damp,Damp,91.9,16.6,3.605543852,3.54345703125,1771.10668945000,8.86928939819,129.76974487300,253,-8.59587764740,35.566646,-83.478472,210,
1,PJOR,3,3,26,1,10-15,26-1,4,07/15/2012,WEP,Clear,Damp,Damp,91.9,16.6,3.605543852,3.54345703125,1771.10668945000,8.86928939819,129.76974487300,253,-8.59587764740,35.566646,-83.478472,210,
1,PJOR,3,3,26,1,15-20,26-1,4,07/15/2012,WEP,Clear,Damp,Damp,91.9,16.6,3.605543852,3.54345703125,1771.10668945000,8.86928939819,129.76974487300,253,-8.59587764740,35.566646,-83.478472,210,
1,GPOR,3,3,26,1,15-20,26-1,4,07/15/2012,WEP,Clear,Damp,Damp,91.9,16.6,3.605543852,3.54345703125,1771.10668945000,8.86928939819,129.76974487300,253,-8.59587764740,35.566646,-83.478472,210,
3,PJOR,3,3,26,1,20-25,26-1,4,07/15/2012,WEP,Clear,Damp,Damp,91.9,16.6,3.605543852,3.54345703125,1771.10668945000,8.86928939819,129.76974487300,253,-8.59587764740,35.566646,-83.478472,210,
2,PJOR,3,3,26,1,0-5,26-1,5,07/17/2012,DJH,Clear,Damp,Damp,67,18.6,0.048816051,3.54345703125,1771.10668945000,8.86928939819,129.76974487300,253,-8.59587764740,35.566646,-83.478472,210,
2,PJOR,3,3,26,1,5-10,26-1,5,07/17/2012,DJH,Clear,Damp,Damp,67,18.6,0.048816051,3.54345703125,1771.10668945000,8.86928939819,129.76974487300,253,-8.59587764740,35.566646,-83.478472,210,
1,DOCO,3,3,26,1,5-10,26-1,5,07/17/2012,DJH,Clear,Damp,Damp,67,18.6,0.048816051,3.54345703125,1771.10668945000,8.86928939819,129.76974487300,253,-8.59587764740,35.566646,-83.478472,210,
1,PJOR,3,3,26,1,10-15,26-1,5,07/17/2012,DJH,Clear,Damp,Damp,67,18.6,0.048816051,3.54345703125,1771.10668945000,8.86928939819,129.76974487300,253,-8.59587764740,35.566646,-83.478472,210,
4,PJOR,3,3,26,1,15-20,26-1,5,07/17/2012,DJH,Clear,Damp,Damp,67,18.6,0.048816051,3.54345703125,1771.10668945000,8.86928939819,129.76974487300,253,-8.59587764740,35.566646,-83.478472,210,
2,PJOR,3,3,26,1,20-25,26-1,5,07/17/2012,DJH,Clear,Damp,Damp,67,18.6,0.048816051,3.54345703125,1771.10668945000,8.86928939819,129.76974487300,253,-8.59587764740,35.566646,-83.478472,210,
1,PJOR,3,3,26,2,0-5,26-2,3,07/10/2012,DJH,Clear,Damp,Damp,91.9,14.7,24.79910851,4.58642578125,1772.24169922000,7.01993751526,113.70352935800,345,-8.75903892517,35.566677,-83.478502,210,
5,PJOR,3,3,26,2,5-10,26-2,3,07/10/2012,DJH,Clear,Damp,Damp,91.9,14.7,24.79910851,4.58642578125,1772.24169922000,7.01993751526,113.70352935800,345,-8.75903892517,35.566677,-83.478502,210,
2,PJOR,3,3,26,2,10-15,26-2,3,07/10/2012,DJH,Clear,Damp,Damp,91.9,14.7,24.79910851,4.58642578125,1772.24169922000,7.01993751526,113.70352935800,345,-8.75903892517,35.566677,-83.478502,210,
3,PJOR,3,3,26,2,15-20,26-2,3,07/10/2012,DJH,Clear,Damp,Damp,91.9,14.7,24.79910851,4.58642578125,1772.24169922000,7.01993751526,113.70352935800,345,-8.75903892517,35.566677,-83.478502,210,
4,PJOR,3,3,26,2,20-25,26-2,3,07/10/2012,DJH,Clear,Damp,Damp,91.9,14.7,24.79910851,4.58642578125,1772.24169922000,7.01993751526,113.70352935800,345,-8.75903892517,35.566677,-83.478502,210,
3,PJOR,3,3,26,2,0-5,26-2,4,07/15/2012,JAC,Clear,Damp,Damp,91.9,16.6,3.605543852,4.58642578125,1772.24169922000,7.01993751526,113.70352935800,345,-8.75903892517,35.566677,-83.478502,210,
4,PJOR,3,3,26,2,5-10,26-2,4,07/15/2012,JAC,Clear,Damp,Damp,91.9,16.6,3.605543852,4.58642578125,1772.24169922000,7.01993751526,113.70352935800,345,-8.75903892517,35.566677,-83.478502,210,
4,PJOR,3,3,26,2,10-15,26-2,4,07/15/2012,JAC,Clear,Damp,Damp,91.9,16.6,3.605543852,4.58642578125,1772.24169922000,7.01993751526,113.70352935800,345,-8.75903892517,35.566677,-83.478502,210,
2,PJOR,3,3,26,2,15-20,26-2,4,07/15/2012,JAC,Clear,Damp,Damp,91.9,16.6,3.605543852,4.58642578125,1772.24169922000,7.01993751526,113.70352935800,345,-8.75903892517,35.566677,-83.478502,210,
4,PJOR,3,3,26,2,20-25,26-2,4,07/15/2012,JAC,Clear,Damp,Damp,91.9,16.6,3.605543852,4.58642578125,1772.24169922000,7.01993751526,113.70352935800,345,-8.75903892517,35.566677,-83.478502,210,
2,PJOR,3,3,26,2,0-5,26-2,5,07/17/2012,WEP,Clear,Dry,Dry,67,18.6,0.048816051,4.58642578125,1772.24169922000,7.01993751526,113.70352935800,345,-8.75903892517,35.566677,-83.478502,210,
1,PJOR,3,3,26,2,5-10,26-2,5,07/17/2012,WEP,Clear,Dry,Dry,67,18.6,0.048816051,4.58642578125,1772.24169922000,7.01993751526,113.70352935800,345,-8.75903892517,35.566677,-83.478502,210,
1,PJOR,3,3,26,2,10-15,26-2,5,07/17/2012,WEP,Clear,Dry,Dry,67,18.6,0.048816051,4.58642578125,1772.24169922000,7.01993751526,113.70352935800,345,-8.75903892517,35.566677,-83.478502,210,
1,PJOR,3,3,26,2,15-20,26-2,5,07/17/2012,WEP,Clear,Dry,Dry,67,18.6,0.048816051,4.58642578125,1772.24169922000,7.01993751526,113.70352935800,345,-8.75903892517,35.566677,-83.478502,210,
1,DOCO,3,3,26,2,15-20,26-2,5,07/17/2012,WEP,Clear,Dry,Dry,67,18.6,0.048816051,4.58642578125,1772.24169922000,7.01993751526,113.70352935800,345,-8.75903892517,35.566677,-83.478502,210,
2,PJOR,3,3,26,2,20-25,26-2,5,07/17/2012,WEP,Clear,Dry,Dry,67,18.6,0.048816051,4.58642578125,1772.24169922000,7.01993751526,113.70352935800,345,-8.75903892517,35.566677,-83.478502,210,
1,PJOR,3,3,26,3,0-5,26-3,3,07/10/2012,WEP,Clear,Damp,Damp,91.9,14.7,24.79910851,3.33642578125,1772.17248535000,8.74941349030,131.61541748000,238,-8.63047313690,35.566663,-83.478537,210,
2,PJOR,3,3,26,3,5-10,26-3,3,07/10/2012,WEP,Clear,Damp,Damp,91.9,14.7,24.79910851,3.33642578125,1772.17248535000,8.74941349030,131.61541748000,238,-8.63047313690,35.566663,-83.478537,210,
5,PJOR,3,3,26,3,10-15,26-3,3,07/10/2012,WEP,Clear,Damp,Damp,91.9,14.7,24.79910851,3.33642578125,1772.17248535000,8.74941349030,131.61541748000,238,-8.63047313690,35.566663,-83.478537,210,
1,DWRI,3,3,26,3,10-15,26-3,3,07/10/2012,WEP,Clear,Damp,Damp,91.9,14.7,24.79910851,3.33642578125,1772.17248535000,8.74941349030,131.61541748000,238,-8.63047313690,35.566663,-83.478537,210,
2,PJOR,3,3,26,3,15-20,26-3,3,07/10/2012,WEP,Clear,Damp,Damp,91.9,14.7,24.79910851,3.33642578125,1772.17248535000,8.74941349030,131.61541748000,238,-8.63047313690,35.566663,-83.478537,210,
1,EWIL,3,3,26,3,15-20,26-3,3,07/10/2012,WEP,Clear,Damp,Damp,91.9,14.7,24.79910851,3.33642578125,1772.17248535000,8.74941349030,131.61541748000,238,-8.63047313690,35.566663,-83.478537,210,
4,PJOR,3,3,26,3,20-25,26-3,3,07/10/2012,WEP,Clear,Damp,Damp,91.9,14.7,24.79910851,3.33642578125,1772.17248535000,8.74941349030,131.61541748000,238,-8.63047313690,35.566663,-83.478537,210,
2,PJOR,3,3,26,3,0-5,26-3,4,07/15/2012,DJH,Clear,Damp,Damp,91.9,16.6,3.605543852,3.33642578125,1772.17248535000,8.74941349030,131.61541748000,238,-8.63047313690,35.566663,-83.478537,210,
2,PJOR,3,3,26,3,5-10,26-3,4,07/15/2012,DJH,Clear,Damp,Damp,91.9,16.6,3.605543852,3.33642578125,1772.17248535000,8.74941349030,131.61541748000,238,-8.63047313690,35.566663,-83.478537,210,
1,DOCO,3,3,26,3,5-10,26-3,4,07/15/2012,DJH,Clear,Damp,Damp,91.9,16.6,3.605543852,3.33642578125,1772.17248535000,8.74941349030,131.61541748000,238,-8.63047313690,35.566663,-83.478537,210,
1,PJOR,3,3,26,3,10-15,26-3,4,07/15/2012,DJH,Clear,Damp,Damp,91.9,16.6,3.605543852,3.33642578125,1772.17248535000,8.74941349030,131.61541748000,238,-8.63047313690,35.566663,-83.478537,210,
1,PJOR,3,3,26,3,15-20,26-3,4,07/15/2012,DJH,Clear,Damp,Damp,91.9,16.6,3.605543852,3.33642578125,1772.17248535000,8.74941349030,131.61541748000,238,-8.63047313690,35.566663,-83.478537,210,
4,PJOR,3,3,26,3,20-25,26-3,4,07/15/2012,DJH,Clear,Damp,Damp,91.9,16.6,3.605543852,3.33642578125,1772.17248535000,8.74941349030,131.61541748000,238,-8.63047313690,35.566663,-83.478537,210,
1,PJOR,3,3,26,3,0-5,26-3,5,07/17/2012,JAC,Clear,Dry,Dry,67,18.6,0.048816051,3.33642578125,1772.17248535000,8.74941349030,131.61541748000,238,-8.63047313690,35.566663,-83.478537,210,
0,NA,3,3,26,3,5-10,26-3,5,07/17/2012,JAC,Clear,Dry,Dry,67,18.6,0.048816051,3.33642578125,1772.17248535000,8.74941349030,131.61541748000,238,-8.63047313690,35.566663,-83.478537,210,
0,NA,3,3,26,3,10-15,26-3,5,07/17/2012,JAC,Clear,Dry,Dry,67,18.6,0.048816051,3.33642578125,1772.17248535000,8.74941349030,131.61541748000,238,-8.63047313690,35.566663,-83.478537,210,
0,NA,3,3,26,3,15-20,26-3,5,07/17/2012,JAC,Clear,Dry,Dry,67,18.6,0.048816051,3.33642578125,1772.17248535000,8.74941349030,131.61541748000,238,-8.63047313690,35.566663,-83.478537,210,
0,NA,3,3,26,3,20-25,26-3,5,07/17/2012,JAC,Clear,Dry,Dry,67,18.6,0.048816051,3.33642578125,1772.17248535000,8.74941349030,131.61541748000,238,-8.63047313690,35.566663,-83.478537,210,
0,NA,3,3,27,1,0-5,27-1,3,07/11/2012,JAC,Mist,Damp,Damp,89.2,12.6,18.93474579,2.70886230469,2014.05871582000,7.23443794250,260.52020263700,516,-8.42194938660,35.562736,-83.499592,trail,
1,PJOR,3,3,27,1,5-10,27-1,3,07/11/2012,JAC,Mist,Damp,Damp,89.2,12.6,18.93474579,2.70886230469,2014.05871582000,7.23443794250,260.52020263700,516,-8.42194938660,35.562736,-83.499592,trail,
1,PJOR,3,3,27,1,10-15,27-1,3,07/11/2012,JAC,Mist,Damp,Damp,89.2,12.6,18.93474579,2.70886230469,2014.05871582000,7.23443794250,260.52020263700,516,-8.42194938660,35.562736,-83.499592,trail,
1,DWRI,3,3,27,1,10-15,27-1,3,07/11/2012,JAC,Mist,Damp,Damp,89.2,12.6,18.93474579,2.70886230469,2014.05871582000,7.23443794250,260.52020263700,516,-8.42194938660,35.562736,-83.499592,trail,
1,EWIL,3,3,27,1,15-20,27-1,3,07/11/2012,JAC,Mist,Damp,Damp,89.2,12.6,18.93474579,2.70886230469,2014.05871582000,7.23443794250,260.52020263700,516,-8.42194938660,35.562736,-83.499592,trail,
1,DWRI,3,3,27,1,15-20,27-1,3,07/11/2012,JAC,Mist,Damp,Damp,89.2,12.6,18.93474579,2.70886230469,2014.05871582000,7.23443794250,260.52020263700,516,-8.42194938660,35.562736,-83.499592,trail,
1,PJOR,3,3,27,1,20-25,27-1,3,07/11/2012,JAC,Mist,Damp,Damp,89.2,12.6,18.93474579,2.70886230469,2014.05871582000,7.23443794250,260.52020263700,516,-8.42194938660,35.562736,-83.499592,trail,
1,DOCO,3,3,27,1,20-25,27-1,3,07/11/2012,JAC,Mist,Damp,Damp,89.2,12.6,18.93474579,2.70886230469,2014.05871582000,7.23443794250,260.52020263700,516,-8.42194938660,35.562736,-83.499592,trail,
1,PJOR,3,3,27,1,0-5,27-1,4,07/16/2012,WEP,Clear,Dry,Damp,86.7,15.1,5.829240322,2.70886230469,2014.05871582000,7.23443794250,260.52020263700,516,-8.42194938660,35.562736,-83.499592,trail,
0,NA,3,3,27,1,5-10,27-1,4,07/16/2012,WEP,Clear,Dry,Damp,86.7,15.1,5.829240322,2.70886230469,2014.05871582000,7.23443794250,260.52020263700,516,-8.42194938660,35.562736,-83.499592,trail,
0,NA,3,3,27,1,10-15,27-1,4,07/16/2012,WEP,Clear,Dry,Damp,86.7,15.1,5.829240322,2.70886230469,2014.05871582000,7.23443794250,260.52020263700,516,-8.42194938660,35.562736,-83.499592,trail,
2,PJOR,3,3,27,1,15-20,27-1,4,07/16/2012,WEP,Clear,Dry,Damp,86.7,15.1,5.829240322,2.70886230469,2014.05871582000,7.23443794250,260.52020263700,516,-8.42194938660,35.562736,-83.499592,trail,
1,DOCO,3,3,27,1,15-20,27-1,4,07/16/2012,WEP,Clear,Dry,Damp,86.7,15.1,5.829240322,2.70886230469,2014.05871582000,7.23443794250,260.52020263700,516,-8.42194938660,35.562736,-83.499592,trail,
1,PJOR,3,3,27,1,20-25,27-1,4,07/16/2012,WEP,Clear,Dry,Damp,86.7,15.1,5.829240322,2.70886230469,2014.05871582000,7.23443794250,260.52020263700,516,-8.42194938660,35.562736,-83.499592,trail,
3,DWRI,3,3,27,1,20-25,27-1,4,07/16/2012,WEP,Clear,Dry,Damp,86.7,15.1,5.829240322,2.70886230469,2014.05871582000,7.23443794250,260.52020263700,516,-8.42194938660,35.562736,-83.499592,trail,
1,PJOR,3,3,27,1,0-5,27-1,5,07/18/2012,DJH,Clear,Damp,Damp,75.9,17,13.59615231,2.70886230469,2014.05871582000,7.23443794250,260.52020263700,516,-8.42194938660,35.562736,-83.499592,trail,
1,DOCO,3,3,27,1,0-5,27-1,5,07/18/2012,DJH,Clear,Damp,Damp,75.9,17,13.59615231,2.70886230469,2014.05871582000,7.23443794250,260.52020263700,516,-8.42194938660,35.562736,-83.499592,trail,
1,EWIL,3,3,27,1,0-5,27-1,5,07/18/2012,DJH,Clear,Damp,Damp,75.9,17,13.59615231,2.70886230469,2014.05871582000,7.23443794250,260.52020263700,516,-8.42194938660,35.562736,-83.499592,trail,
1,DWRI,3,3,27,1,5-10,27-1,5,07/18/2012,DJH,Clear,Damp,Damp,75.9,17,13.59615231,2.70886230469,2014.05871582000,7.23443794250,260.52020263700,516,-8.42194938660,35.562736,-83.499592,trail,
1,EWIL,3,3,27,1,5-10,27-1,5,07/18/2012,DJH,Clear,Damp,Damp,75.9,17,13.59615231,2.70886230469,2014.05871582000,7.23443794250,260.52020263700,516,-8.42194938660,35.562736,-83.499592,trail,
1,PJOR,3,3,27,1,10-15,27-1,5,07/18/2012,DJH,Clear,Damp,Damp,75.9,17,13.59615231,2.70886230469,2014.05871582000,7.23443794250,260.52020263700,516,-8.42194938660,35.562736,-83.499592,trail,
1,DOCO,3,3,27,1,15-20,27-1,5,07/18/2012,DJH,Clear,Damp,Damp,75.9,17,13.59615231,2.70886230469,2014.05871582000,7.23443794250,260.52020263700,516,-8.42194938660,35.562736,-83.499592,trail,
0,NA,3,3,27,1,20-25,27-1,5,07/18/2012,DJH,Clear,Damp,Damp,75.9,17,13.59615231,2.70886230469,2014.05871582000,7.23443794250,260.52020263700,516,-8.42194938660,35.562736,-83.499592,trail,
2,DOCO,3,3,27,2,0-5,27-2,3,07/11/2012,DJH,Mist,Damp,Damp,89.2,12.6,18.93474579,4.02612304688,2010.97045898000,10.72181129460,256.50173950200,489,-9.17274665833,35.562655,-83.499841,trail,
3,PJOR,3,3,27,2,15-20,27-2,3,07/11/2012,DJH,Mist,Damp,Damp,89.2,12.6,18.93474579,4.02612304688,2010.97045898000,10.72181129460,256.50173950200,489,-9.17274665833,35.562655,-83.499841,trail,
0,NA,3,3,27,2,5-10,27-2,3,07/11/2012,DJH,Mist,Damp,Damp,89.2,12.6,18.93474579,4.02612304688,2010.97045898000,10.72181129460,256.50173950200,489,-9.17274665833,35.562655,-83.499841,trail,
1,DWRI,3,3,27,2,20-25,27-2,3,07/11/2012,DJH,Mist,Damp,Damp,89.2,12.6,18.93474579,4.02612304688,2010.97045898000,10.72181129460,256.50173950200,489,-9.17274665833,35.562655,-83.499841,trail,
1,PJOR,3,3,27,2,20-25,27-2,3,07/11/2012,DJH,Mist,Damp,Damp,89.2,12.6,18.93474579,4.02612304688,2010.97045898000,10.72181129460,256.50173950200,489,-9.17274665833,35.562655,-83.499841,trail,
1,DOCO,3,3,27,2,0-5,27-2,4,07/16/2012,JAC,Clear,Dry,Damp,86.7,15.1,5.829240322,4.02612304688,2010.97045898000,10.72181129460,256.50173950200,489,-9.17274665833,35.562655,-83.499841,trail,
1,DOCO,3,3,27,2,5-10,27-2,4,07/16/2012,JAC,Clear,Dry,Damp,86.7,15.1,5.829240322,4.02612304688,2010.97045898000,10.72181129460,256.50173950200,489,-9.17274665833,35.562655,-83.499841,trail,
1,PJOR,3,3,27,2,10-15,27-2,4,07/16/2012,JAC,Clear,Dry,Damp,86.7,15.1,5.829240322,4.02612304688,2010.97045898000,10.72181129460,256.50173950200,489,-9.17274665833,35.562655,-83.499841,trail,
1,DOCO,3,3,27,2,15-20,27-2,4,07/16/2012,JAC,Clear,Dry,Damp,86.7,15.1,5.829240322,4.02612304688,2010.97045898000,10.72181129460,256.50173950200,489,-9.17274665833,35.562655,-83.499841,trail,
2,PJOR,3,3,27,2,20-25,27-2,4,07/16/2012,JAC,Clear,Dry,Damp,86.7,15.1,5.829240322,4.02612304688,2010.97045898000,10.72181129460,256.50173950200,489,-9.17274665833,35.562655,-83.499841,trail,
0,NA,3,3,27,2,0-5,27-2,5,07/18/2012,WEP,Clear,Dry,Damp,75.9,17,13.59615231,4.02612304688,2010.97045898000,10.72181129460,256.50173950200,489,-9.17274665833,35.562655,-83.499841,trail,
3,DOCO,3,3,27,2,5-10,27-2,5,07/18/2012,WEP,Clear,Dry,Damp,75.9,17,13.59615231,4.02612304688,2010.97045898000,10.72181129460,256.50173950200,489,-9.17274665833,35.562655,-83.499841,trail,
1,PJOR,3,3,27,2,5-10,27-2,5,07/18/2012,WEP,Clear,Dry,Damp,75.9,17,13.59615231,4.02612304688,2010.97045898000,10.72181129460,256.50173950200,489,-9.17274665833,35.562655,-83.499841,trail,
2,PJOR,3,3,27,2,10-15,27-2,5,07/18/2012,WEP,Clear,Dry,Damp,75.9,17,13.59615231,4.02612304688,2010.97045898000,10.72181129460,256.50173950200,489,-9.17274665833,35.562655,-83.499841,trail,
3,DWRI,3,3,27,2,15-20,27-2,5,07/18/2012,WEP,Clear,Dry,Damp,75.9,17,13.59615231,4.02612304688,2010.97045898000,10.72181129460,256.50173950200,489,-9.17274665833,35.562655,-83.499841,trail,
1,DWRI,3,3,27,2,20-25,27-2,5,07/18/2012,WEP,Clear,Dry,Damp,75.9,17,13.59615231,4.02612304688,2010.97045898000,10.72181129460,256.50173950200,489,-9.17274665833,35.562655,-83.499841,trail,
1,PJOR,3,3,27,3,0-5,27-3,3,07/11/2012,WEP,Mist,Damp,Damp,89.2,12.6,18.93474579,4.40576171875,2006.69287109000,8.00996971130,246.81211853000,466,-8.95482349396,35.562618,-83.50011,trail,
1,PJOR,3,3,27,3,5-10,27-3,3,07/11/2012,WEP,Mist,Damp,Damp,89.2,12.6,18.93474579,4.40576171875,2006.69287109000,8.00996971130,246.81211853000,466,-8.95482349396,35.562618,-83.50011,trail,
1,DIMI,3,3,27,3,10-15,27-3,3,07/11/2012,WEP,Mist,Damp,Damp,89.2,12.6,18.93474579,4.40576171875,2006.69287109000,8.00996971130,246.81211853000,466,-8.95482349396,35.562618,-83.50011,trail,"Marked as DOCO with gray cheek comment, changed to DIMI in database"
1,DWRI,3,3,27,3,15-20,27-3,3,07/11/2012,WEP,Mist,Damp,Damp,89.2,12.6,18.93474579,4.40576171875,2006.69287109000,8.00996971130,246.81211853000,466,-8.95482349396,35.562618,-83.50011,trail,
2,DOCO,3,3,27,3,20-25,27-3,3,07/11/2012,WEP,Mist,Damp,Damp,89.2,12.6,18.93474579,4.40576171875,2006.69287109000,8.00996971130,246.81211853000,466,-8.95482349396,35.562618,-83.50011,trail,
1,DOCO,3,3,27,3,0-5,27-3,4,07/16/2012,DJH,Clear,Dry,Damp,86.7,15.1,5.829240322,4.40576171875,2006.69287109000,8.00996971130,246.81211853000,466,-8.95482349396,35.562618,-83.50011,trail,
1,DWRI,3,3,27,3,0-5,27-3,4,07/16/2012,DJH,Clear,Dry,Damp,86.7,15.1,5.829240322,4.40576171875,2006.69287109000,8.00996971130,246.81211853000,466,-8.95482349396,35.562618,-83.50011,trail,
1,PJOR,3,3,27,3,5-10,27-3,4,07/16/2012,DJH,Clear,Dry,Damp,86.7,15.1,5.829240322,4.40576171875,2006.69287109000,8.00996971130,246.81211853000,466,-8.95482349396,35.562618,-83.50011,trail,
1,DOCO,3,3,27,3,10-15,27-3,4,07/16/2012,DJH,Clear,Dry,Damp,86.7,15.1,5.829240322,4.40576171875,2006.69287109000,8.00996971130,246.81211853000,466,-8.95482349396,35.562618,-83.50011,trail,
2,DWRI,3,3,27,3,20-25,27-3,4,07/16/2012,DJH,Clear,Dry,Damp,86.7,15.1,5.829240322,4.40576171875,2006.69287109000,8.00996971130,246.81211853000,466,-8.95482349396,35.562618,-83.50011,trail,
0,NA,3,3,27,3,15-20,27-3,4,07/16/2012,DJH,Clear,Dry,Damp,86.7,15.1,5.829240322,4.40576171875,2006.69287109000,8.00996971130,246.81211853000,466,-8.95482349396,35.562618,-83.50011,trail,
1,DOCO,3,3,27,3,20-25,27-3,4,07/16/2012,DJH,Clear,Dry,Damp,86.7,15.1,5.829240322,4.40576171875,2006.69287109000,8.00996971130,246.81211853000,466,-8.95482349396,35.562618,-83.50011,trail,
2,DOCO,3,3,27,3,0-5,27-3,5,07/18/2012,JAC,Clear,Damp,Damp,75.9,17,13.59615231,4.40576171875,2006.69287109000,8.00996971130,246.81211853000,466,-8.95482349396,35.562618,-83.50011,trail,
1,DWRI,3,3,27,3,10-15,27-3,5,07/18/2012,JAC,Clear,Damp,Damp,75.9,17,13.59615231,4.40576171875,2006.69287109000,8.00996971130,246.81211853000,466,-8.95482349396,35.562618,-83.50011,trail,
0,NA,3,3,27,3,5-10,27-3,5,07/18/2012,JAC,Clear,Damp,Damp,75.9,17,13.59615231,4.40576171875,2006.69287109000,8.00996971130,246.81211853000,466,-8.95482349396,35.562618,-83.50011,trail,
2,DOCO,3,3,27,3,10-15,27-3,5,07/18/2012,JAC,Clear,Damp,Damp,75.9,17,13.59615231,4.40576171875,2006.69287109000,8.00996971130,246.81211853000,466,-8.95482349396,35.562618,-83.50011,trail,
0,NA,3,3,27,3,15-20,27-3,5,07/18/2012,JAC,Clear,Damp,Damp,75.9,17,13.59615231,4.40576171875,2006.69287109000,8.00996971130,246.81211853000,466,-8.95482349396,35.562618,-83.50011,trail,
1,DOCO,3,3,27,3,20-25,27-3,5,07/18/2012,JAC,Clear,Damp,Damp,75.9,17,13.59615231,4.40576171875,2006.69287109000,8.00996971130,246.81211853000,466,-8.95482349396,35.562618,-83.50011,trail,
1,PJOR,3,3,27,3,20-25,27-3,5,07/18/2012,JAC,Clear,Damp,Damp,75.9,17,13.59615231,4.40576171875,2006.69287109000,8.00996971130,246.81211853000,466,-8.95482349396,35.562618,-83.50011,trail,
2,EWIL,3,3,28,1,0-5,28-1,3,07/11/2012,JAC,Clear,Damp,Damp,84.1,13.3,4.752082825,2.48815917969,2018.53234863000,11.99839878080,356.46936035200,214,-8.73395252228,35.563192,-83.498608,trail,
1,DOCO,3,3,28,1,5-10,28-1,3,07/11/2012,JAC,Clear,Damp,Damp,84.1,13.3,4.752082825,2.48815917969,2018.53234863000,11.99839878080,356.46936035200,214,-8.73395252228,35.563192,-83.498608,trail,
0,NA,3,3,28,1,10-15,28-1,3,07/11/2012,JAC,Clear,Damp,Damp,84.1,13.3,4.752082825,2.48815917969,2018.53234863000,11.99839878080,356.46936035200,214,-8.73395252228,35.563192,-83.498608,trail,
0,NA,3,3,28,1,15-20,28-1,3,07/11/2012,JAC,Clear,Damp,Damp,84.1,13.3,4.752082825,2.48815917969,2018.53234863000,11.99839878080,356.46936035200,214,-8.73395252228,35.563192,-83.498608,trail,
0,NA,3,3,28,1,20-25,28-1,3,07/11/2012,JAC,Clear,Damp,Damp,84.1,13.3,4.752082825,2.48815917969,2018.53234863000,11.99839878080,356.46936035200,214,-8.73395252228,35.563192,-83.498608,trail,
1,PJOR,3,3,28,1,0-5,28-1,4,07/16/2012,WEP,Clear,Dry,Damp,89.4,14.9,16.11623383,2.48815917969,2018.53234863000,11.99839878080,356.46936035200,214,-8.73395252228,35.563192,-83.498608,trail,
1,DOCO,3,3,28,1,5-10,28-1,4,07/16/2012,WEP,Clear,Dry,Damp,89.4,14.9,16.11623383,2.48815917969,2018.53234863000,11.99839878080,356.46936035200,214,-8.73395252228,35.563192,-83.498608,trail,
0,NA,3,3,28,1,10-15,28-1,4,07/16/2012,WEP,Clear,Dry,Damp,89.4,14.9,16.11623383,2.48815917969,2018.53234863000,11.99839878080,356.46936035200,214,-8.73395252228,35.563192,-83.498608,trail,
